,time,avg,replicas,for pod
0,1672493283976.0657,69.364,2,"[30.612, 38.752]"
1,1672493299119.9739,69.19200000000001,2,"[30.94, 38.252]"
2,1672493314272.6968,68.696,2,"[30.444, 38.252]"
3,1672493329424.035,70.02799999999999,2,"[30.984, 39.044]"
4,1672493344579.737,68.888,2,"[30.996, 37.892]"
5,1672493359729.2734,68.272,2,"[30.852, 37.42]"
6,1672493374875.6157,69.464,2,"[30.472, 38.992]"
7,1672493390024.0566,69.024,2,"[30.868, 38.156]"
8,1672493405177.049,69.592,2,"[30.92, 38.672]"
9,1672493420329.2266,69.484,2,"[30.776, 38.708]"
10,1672493435499.5715,70.488,2,"[31.76, 38.728]"
11,1672493450652.395,68.452,2,"[30.608, 37.844]"
12,1672493465801.456,69.992,2,"[31.196, 38.796]"
13,1672493480955.8452,68.148,2,"[30.232, 37.916]"
14,1672493496096.4705,70.03999999999999,2,"[30.92, 39.12]"
