,time,master,worker
0,1672493509315.8835,6080.94,11460.968
1,1672493494280.45,6080.232,11330.16
2,1672493479259.9524,6077.78,11446.364
3,1672493464232.446,6076.068,11375.048
4,1672493449196.9749,6077.112,11451.248
5,1672493434164.7434,6077.016,11365.652
6,1672493419129.434,6079.608,11451.424
7,1672493404094.041,6078.952,11346.168
8,1672493389059.4756,6077.5,11404.576
9,1672493374025.3132,6077.024,10999.764
10,1672493358990.2244,6080.008,11458.188
11,1672493343966.3667,6079.1,11030.312
12,1672493328931.7734,6080.14,11453.868
13,1672493313897.1003,6077.94,11159.048
14,1672493298861.8245,6026.088,11443.728
15,1672493283826.7769,6012.14,11088.892
