,time,avg,replicas,for pod
0,1671809722554.181,73.1274,2,"[23.447342, 49.680058]"
1,1671809737714.8608,68.241319,2,"[18.552344, 49.688975]"
2,1671809752878.9587,128.98819600000002,4,"[33.973101, 27.173663, 18.152457, 49.688975]"
3,1671809768046.7686,18.266394,1,[18.266394]
4,1671809783217.7468,49.24382,1,[49.24382]
5,1671809798382.5312,88.177286,2,"[49.478612, 38.698674]"
6,1671809813550.677,18.155906,1,[18.155906]
7,1671809828719.621,48.211527,1,[48.211527]
8,1671809843887.361,88.45987,2,"[42.366625, 46.093245]"
9,1671809859064.6272,23.374708,1,[23.374708]
10,1671809874256.9707,4.066866,1,[4.066866]
11,1671809889428.0461,3.226829,1,[3.226829]
12,1671809904597.207,2.164727,1,[2.164727]
13,1671809919770.0276,5.463904,1,[5.463904]
14,1671809934940.3928,5.972693,1,[5.972693]
