,time,avg,replicas,for pod
0,1671809722554.181,68.836,2,"[30.96, 37.876]"
1,1671809737714.8608,68.99600000000001,2,"[30.604, 38.392]"
2,1671809752878.9587,124.436,4,"[27.644, 27.104, 31.296, 38.392]"
3,1671809768046.7686,31.512,1,[31.512]
4,1671809783217.7468,32.3,1,[32.3]
5,1671809798382.5312,60.092,2,"[31.236, 28.856]"
6,1671809813550.677,30.548,1,[30.548]
7,1671809828719.621,32.756,1,[32.756]
8,1671809843887.361,60.908,2,"[29.804, 31.104]"
9,1671809859064.6272,31.328,1,[31.328]
10,1671809874256.9707,30.752,1,[30.752]
11,1671809889428.0461,30.496,1,[30.496]
12,1671809904597.207,30.704,1,[30.704]
13,1671809919770.0276,30.604,1,[30.604]
14,1671809934940.3928,30.852,1,[30.852]
