,time,avg,replicas,for pod
0,1671722790691.9697,49.265846,1,[49.265846]
1,1671722805866.3457,49.943338,1,[49.943338]
2,1671722821038.426,91.662404,2,"[43.957584, 47.70482]"
3,1671722836209.524,49.644996,2,"[14.613745, 35.031251]"
4,1671722851372.8281,67.557052,2,"[16.712483, 50.844569]"
5,1671722866529.962,65.099354,2,"[15.380483, 49.718871]"
6,1671722881701.6436,76.643226,2,"[26.547785, 50.095441]"
7,1671722896875.04,117.870415,3,"[47.733425, 22.091837, 48.045153]"
8,1671722912039.6084,117.83086399999999,3,"[43.424344, 25.548443, 48.858077]"
9,1671722927217.083,108.184348,3,"[38.180328, 21.524146, 48.479874]"
10,1671722942401.21,136.728444,4,"[24.25088, 44.33574, 23.220624, 44.9212]"
11,1671722957602.9316,109.42550800000001,4,"[15.375596, 30.153638, 21.017324, 42.87895]"
12,1671722972766.0574,114.92850800000001,4,"[24.03525, 30.153638, 21.800314, 38.939306]"
13,1671722987943.1045,120.455139,4,"[24.785714, 45.763636, 10.966483, 38.939306]"
14,1671723003116.1968,56.790955999999994,4,"[2.575046, 37.032551, 1.020561, 16.162798]"
