,time,avg,replicas,for pod
0,1672329469644.851,39.308,1,[39.308]
1,1672329484827.229,68.084,2,"[39.04, 29.044]"
2,1672329500010.8254,67.568,2,"[39.152, 28.416]"
3,1672329515185.808,123.624,4,"[29.468, 38.256, 27.616, 28.284]"
4,1672329530367.145,38.728,1,[38.728]
5,1672329545563.5635,39.4,1,[39.4]
6,1672329560747.3577,38.812,1,[38.812]
7,1672329575981.5059,67.044,2,"[28.232, 38.812]"
8,1672329591165.823,67.736,2,"[29.748, 37.988]"
9,1672329606349.892,68.116,2,"[29.308, 38.808]"
10,1672329621531.4739,101.78399999999999,3,"[33.656, 29.012, 39.116]"
11,1672329636723.6626,103.796,3,"[36.084, 29.34, 38.372]"
12,1672329651909.3013,103.46,3,"[36.156, 28.932, 38.372]"
13,1672329667099.9585,161.084,5,"[27.296, 37.448, 29.108, 38.412, 28.82]"
14,1672329682290.34,165.61200000000002,5,"[28.752, 37.24, 28.86, 37.592, 33.168]"
