,time,master,worker
0,1672776462684.625,6270.096,11110.336
1,1672776447649.9197,6296.684,11220.096
2,1672776432615.366,6268.364,11290.108
3,1672776417582.9478,6270.908,11154.54
4,1672776402552.8115,6304.464,11333.108
5,1672776387517.8306,6298.892,11267.092
6,1672776372486.3486,6295.808,11318.624
7,1672776357450.648,6266.728,10979.544
8,1672776342418.6938,6266.36,11269.58
9,1672776327383.9995,6381.776,11157.592
10,1672776312350.123,6352.796,10695.536
11,1672776297320.6272,6288.332,11163.776
12,1672776282285.5684,6287.968,10571.808
13,1672776267249.7302,6257.164,11097.652
14,1672776252213.4487,6189.772,10505.784
15,1672776237178.8245,6259.284,11011.888
