,time,avg,replicas,for pod
0,1671755450357.5293,67.952,2,"[37.68, 30.272]"
1,1671755465530.051,67.816,2,"[38.18, 29.636]"
2,1671755480690.3413,95.63199999999999,3,"[38.032, 30.416, 27.184]"
3,1671755495851.5798,123.53200000000001,4,"[37.344, 30.692, 26.608, 28.888]"
4,1671755511010.1477,130.56,4,"[37.148, 30.268, 34.8, 28.344]"
5,1671755526197.8162,30.62,1,[30.62]
6,1671755541362.7244,31.712,1,[31.712]
7,1671755556544.8906,32.348,1,[32.348]
8,1671755571705.294,31.584,1,[31.584]
9,1671755586859.7605,97.744,3,"[33.78, 33.44, 30.524]"
10,1671755602025.4993,102.964,3,"[36.544, 35.692, 30.728]"
11,1671755617189.182,102.12800000000001,3,"[36.34, 35.692, 30.096]"
12,1671755632357.4333,155.71200000000002,5,"[24.54, 37.792, 36.216, 30.36, 26.804]"
13,1671755647520.3472,158.428,5,"[27.82, 36.08, 36.32, 30.628, 27.58]"
14,1671755662667.9534,158.27200000000002,5,"[27.748, 36.196, 35.928, 30.672, 27.728]"
