,time,avg,replicas,for pod
0,1671755450357.5293,72.191638,2,"[50.014455, 22.177183]"
1,1671755465530.051,60.771511,2,"[50.026931, 10.74458]"
2,1671755480690.3413,84.277086,3,"[49.923406, 8.339921, 26.013759]"
3,1671755495851.5798,129.385439,4,"[49.989813, 16.753289, 48.204088, 14.438249]"
4,1671755511010.1477,118.04605799999999,4,"[50.107102, 16.790698, 32.840872, 18.307386]"
5,1671755526197.8162,15.236615,1,[15.236615]
6,1671755541362.7244,49.73772,1,[49.73772]
7,1671755556544.8906,50.158516,1,[50.158516]
8,1671755571705.294,49.685408,1,[49.685408]
9,1671755586859.7605,130.127422,3,"[46.846336, 48.403285, 34.877801]"
10,1671755602025.4993,95.43114899999999,3,"[40.470287, 43.169316, 11.791546]"
11,1671755617189.182,102.854933,3,"[40.354884, 43.169316, 19.330733]"
12,1671755632357.4333,145.546392,5,"[25.073811, 50.04152, 34.206548, 8.728231, 27.496282]"
13,1671755647520.3472,96.141802,5,"[10.409025, 40.670515, 22.366179, 11.7843, 10.911783]"
14,1671755662667.9534,11.152474999999999,5,"[1.049131, 2.366964, 5.413867, 0.623664, 1.698849]"
