,time,avg,replicas,for pod
0,1672264882543.8416,38.516,1,[38.516]
1,1672264897718.5603,38.568,1,[38.568]
2,1672264912894.3826,39.148,1,[39.148]
3,1672264928069.4683,38.984,1,[38.984]
4,1672264943251.9756,39.428,1,[39.428]
5,1672264958449.996,39.4,1,[39.4]
6,1672264973636.2349,39.312,1,[39.312]
7,1672264988804.8418,39.2,1,[39.2]
8,1672265003995.7852,39.388,1,[39.388]
9,1672265019188.0935,39.0,1,[39.0]
10,1672265034362.1003,40.148,1,[40.148]
11,1672265049532.2957,38.932,1,[38.932]
12,1672265064707.153,38.932,1,[38.932]
13,1672265079880.549,38.948,1,[38.948]
14,1672265095040.4863,38.292,1,[38.292]
