,time,master,worker
0,1672486284247.687,6230.064,11397.456
1,1672486269213.3286,6198.064,11468.28
2,1672486254178.8809,6199.06,11348.688
3,1672486239144.5251,6197.856,11483.68
4,1672486224109.6643,6196.608,11315.3
5,1672486209075.414,6166.62,11440.264
6,1672486194045.4268,6196.484,10791.248
7,1672486179020.309,6226.416,11482.94
8,1672486163985.9006,6225.34,10966.304
9,1672486148951.5815,6193.204,11499.064
10,1672486133922.3347,6189.62,11073.776
11,1672486118886.319,6191.4,11522.904
12,1672486103863.3926,6186.86,11070.488
13,1672486088829.0237,6186.848,11491.268
14,1672486073793.9546,6192.76,11025.868
15,1672486058764.6533,6197.22,11448.34
