,time,avg,replicas,for pod
0,1671701897756.0142,74.588,2,"[37.804, 36.784]"
1,1671701912921.9062,74.868,2,"[37.288, 37.58]"
2,1671701928123.922,75.34,2,"[37.8, 37.54]"
3,1671701943303.0085,75.48400000000001,2,"[37.944, 37.54]"
4,1671701958490.5305,74.94800000000001,2,"[38.004, 36.944]"
5,1671701973655.9832,104.05599999999998,3,"[28.9, 37.592, 37.564]"
6,1671701988828.3108,103.68,3,"[28.916, 37.588, 37.176]"
7,1671702003994.7466,103.26400000000001,3,"[28.552, 37.712, 37.0]"
8,1671702019184.1152,103.33200000000001,3,"[28.468, 37.152, 37.712]"
9,1671702034341.2021,67.24,2,"[28.952, 38.288]"
10,1671702049512.8555,66.9,2,"[28.992, 37.908]"
11,1671702064679.2153,67.116,2,"[29.208, 37.908]"
12,1671702079850.9426,67.172,2,"[29.604, 37.568]"
13,1671702095031.6826,68.072,2,"[30.072, 38.0]"
14,1671702110198.274,69.144,2,"[30.508, 38.636]"
