,time,master,worker
0,1671796019803.7207,140.942764,5488.02107
1,1671796004780.7424,180.23988,5659.924331
2,1671795989750.1553,197.308067,5550.071495
3,1671795974715.0522,154.856222,5742.69203
4,1671795959689.6624,159.182344,5683.149779
5,1671795944654.5396,419.064961,5424.92201
6,1671795929634.0654,173.089213,5968.203599
7,1671795914598.543,211.621991,5094.72219
8,1671795899571.97,321.509787,6223.523415
9,1671795884536.2007,409.919777,5163.993465
10,1671795869501.2715,379.552235,5787.548984
11,1671795854480.054,1088.82876,5776.699935
12,1671795839445.6953,597.001723,6547.385081
13,1671795824412.7996,408.619436,5894.565808
14,1671795809385.806,439.096282,6045.381868
15,1671795794362.0266,164.997141,5503.527937
