,time,avg,replicas,for pod
0,1672310981831.9468,68.850909,2,"[49.991888, 18.859021]"
1,1672310996997.9998,77.10001199999999,2,"[49.423083, 27.676929]"
2,1672311012169.2354,151.811635,4,"[47.770892, 50.036858, 33.27998, 20.723905]"
3,1672311027348.0312,169.41968,6,"[45.131354, 43.726429, 45.080068, 11.361638, 10.698188, 13.422003]"
4,1672311042512.4983,22.443546,1,[22.443546]
5,1672311057690.797,50.562736,1,[50.562736]
6,1672311072873.203,152.442916,4,"[47.34833, 45.516855, 20.639566, 38.938165]"
7,1672311088051.276,125.70061199999999,4,"[45.861929, 45.516855, 14.997006, 19.324822]"
8,1672311103216.0588,46.740095,1,[46.740095]
9,1672311118391.485,50.412998,1,[50.412998]
10,1672311133714.6306,157.574277,4,"[47.058185, 24.334556, 48.102647, 38.078889]"
11,1672311148891.0273,154.92651,4,"[47.058185, 27.485508, 47.041757, 33.34106]"
12,1672311164066.7852,49.596807,1,[49.596807]
13,1672311179247.2048,49.579558,1,[49.579558]
14,1672311194437.7073,166.457191,4,"[32.642775, 47.948206, 36.662097, 49.204113]"
