,time,avg,replicas,for pod
0,1672718360776.0608,31.248,1,[31.248]
1,1672718375998.701,123.372,4,"[32.608, 30.148, 28.196, 32.42]"
2,1672718391178.3557,62.519999999999996,2,"[29.544, 32.976]"
3,1672718406362.6006,32.056,1,[32.056]
4,1672718421538.7273,30.36,1,[30.36]
5,1672718436720.6736,88.52799999999999,3,"[28.88, 29.72, 29.928]"
6,1672718451941.836,29.596,1,[29.596]
7,1672718467174.2222,31.436,1,[31.436]
8,1672718482334.8728,30.2,1,[30.2]
9,1672718497509.1167,30.316,1,[30.316]
10,1672718512686.4868,82.94800000000001,3,"[30.476, 24.936, 27.536]"
11,1672718527848.2078,55.868,2,"[30.512, 25.356]"
12,1672718543020.435,30.512,1,[30.512]
13,1672718558205.3542,31.136,1,[31.136]
14,1672718573368.8308,30.672,1,[30.672]
