,time,master,worker
0,1672626309045.7498,230.737891,5301.530955
1,1672626294010.1519,198.961211,5898.807635
2,1672626278989.953,243.110358,4662.4187
3,1672626263955.7004,236.546311,6135.738255
4,1672626248933.3179,248.732603,4915.35621
5,1672626233899.2148,165.886153,6208.593233
6,1672626218865.4404,139.462927,5154.143712
7,1672626203841.5571,203.399475,6115.997745
8,1672626188806.7751,184.440796,5681.618806
9,1672626173786.5015,179.776854,6065.541293
10,1672626158765.2886,218.291073,5632.362683
11,1672626143743.2812,208.477507,5936.239555
12,1672626128708.7437,223.130738,5631.638968
13,1672626113674.0466,484.246548,5935.089691
14,1672626098650.6704,124.323601,5483.176679
15,1672626083618.6052,152.077287,5818.716215
