,time,master,worker
0,1672484166719.7083,248.551436,6190.958773
1,1672484151692.5835,310.775255,5613.352055
2,1672484136657.5256,279.786978,6346.875247
3,1672484121633.1648,281.44525,5540.696503
4,1672484106613.0757,232.904177,6493.83089
5,1672484091592.1294,335.255149,5401.958859
6,1672484076571.229,270.847379,6715.540308
7,1672484061537.2593,240.787307,5666.298009
8,1672484046502.3594,298.866277,5897.883031
9,1672484031466.7017,496.352015,4844.221119
10,1672484016440.3943,349.151789,6464.499952
11,1672484001402.9053,341.19935,5167.961802
12,1672483986368.4192,258.304454,6411.887738
13,1672483971334.1082,356.175927,5213.544672
14,1672483956305.734,361.945537,6177.44887
15,1672483941273.5767,151.014951,5347.460679
