,time,avg,replicas,for pod
0,1672483941389.402,117.687952,3,"[47.212486, 21.080112, 49.395354]"
1,1672483956640.7163,99.488795,3,"[47.726599, 12.42845, 39.333746]"
2,1672483971857.87,87.616429,3,"[47.726599, 14.405282, 25.484548]"
3,1672483987100.4248,170.569151,7,"[17.836967, 42.400059, 49.509462, 11.562735, 13.042489, 14.695128, 21.522311]"
4,1672484002353.6667,172.01409,7,"[13.643559, 43.226271, 47.03924, 16.462579, 18.614562, 11.505568, 21.522311]"
5,1672484017590.704,18.201045,1,[18.201045]
6,1672484032831.3733,48.628897,1,[48.628897]
7,1672484048055.189,49.765391,1,[49.765391]
8,1672484063308.6282,129.317619,3,"[47.525283, 36.031949, 45.760387]"
9,1672484078633.8523,16.043245,1,[16.043245]
10,1672484093857.3577,47.577981,1,[47.577981]
11,1672484109092.7336,50.561317,1,[50.561317]
12,1672484124326.2522,172.959173,4,"[35.870962, 40.836827, 48.071707, 48.179677]"
13,1672484139551.7986,118.601542,4,"[11.987765, 20.510849, 36.091933, 50.010995]"
14,1672484154842.4546,183.41627699999998,6,"[40.770704, 23.212265, 18.837651, 36.091933, 40.475195, 24.028529]"
