,time,avg,replicas,for pod
0,1672483941389.402,92.672,3,"[24.904, 30.288, 37.48]"
1,1672483956640.7163,103.39200000000001,3,"[35.716, 29.976, 37.7]"
2,1672483971857.87,102.97200000000001,3,"[35.716, 29.832, 37.424]"
3,1672483987100.4248,218.73200000000003,7,"[27.732, 31.336, 36.572, 27.968, 27.824, 30.316, 36.984]"
4,1672484002353.6667,224.30800000000002,7,"[28.232, 35.304, 36.804, 28.164, 28.516, 30.304, 36.984]"
5,1672484017590.704,30.144,1,[30.144]
6,1672484032831.3733,31.764,1,[31.764]
7,1672484048055.189,32.516,1,[32.516]
8,1672484063308.6282,84.152,3,"[25.684, 28.04, 30.428]"
9,1672484078633.8523,29.848,1,[29.848]
10,1672484093857.3577,32.96,1,[32.96]
11,1672484109092.7336,31.672,1,[31.672]
12,1672484124326.2522,118.39999999999999,4,"[29.608, 30.272, 28.324, 30.196]"
13,1672484139551.7986,130.112,4,"[28.656, 30.156, 35.336, 35.964]"
14,1672484154842.4546,186.808,6,"[28.62, 28.82, 29.612, 35.336, 36.136, 28.284]"
