,time,master,worker
0,1672484166719.7083,6283.036,11566.16
1,1672484151692.5835,6270.172,10810.12
2,1672484136657.5256,6219.688,11484.536
3,1672484121633.1648,6221.036,10814.432
4,1672484106613.0757,6188.852,11434.176
5,1672484091592.1294,6186.544,10847.476
6,1672484076571.229,6206.824,11504.72
7,1672484061537.2593,6207.544,10860.48
8,1672484046502.3594,6202.884,11338.12
9,1672484031466.7017,6175.456,11000.704
10,1672484016440.3943,6326.012,11514.028
11,1672484001402.9053,6278.416,11286.364
12,1672483986368.4192,6273.472,11482.752
13,1672483971334.1082,6200.94,11158.816
14,1672483956305.734,6180.404,11371.66
15,1672483941273.5767,6183.288,10940.048
