,time,master,worker
0,1672668094774.8455,6218.216,11309.748
1,1672668079739.3557,6184.82,10966.744
2,1672668064703.9937,6185.392,11283.936
3,1672668049678.726,6216.032,11112.144
4,1672668034643.418,6206.276,11331.556
5,1672668019621.4187,6182.048,10874.836
6,1672668004586.6877,6199.048,11229.66
7,1672667989554.6082,6216.24,11395.42
8,1672667974529.4695,6211.624,11258.744
9,1672667959503.9077,6179.432,11318.288
10,1672667944479.0388,6172.276,11195.544
11,1672667929457.2224,6247.508,11420.076
12,1672667914422.4658,6243.584,11264.908
13,1672667899385.8625,6243.776,11350.588
14,1672667884351.3335,6177.42,11219.632
15,1672667869317.7031,6112.28,11336.872
