,time,avg,replicas,for pod
0,1672568928073.4397,4.806282,1,[4.806282]
1,1672568943232.661,36.224005,1,[36.224005]
2,1672568958407.4604,50.042034,1,[50.042034]
3,1672568973565.982,119.198402,3,"[47.846986, 40.503986, 30.84743]"
4,1672568988746.4844,21.612063,1,[21.612063]
5,1672569003921.1724,50.129198,1,[50.129198]
6,1672569019079.9016,50.012053,1,[50.012053]
7,1672569034252.6182,166.125911,4,"[38.171042, 48.470484, 48.680629, 30.803756]"
8,1672569049413.8896,10.415763,1,[10.415763]
9,1672569064582.4094,48.020503,1,[48.020503]
10,1672569079746.206,49.649921,1,[49.649921]
11,1672569094914.2104,118.375448,3,"[47.988235, 25.121057, 45.266156]"
12,1672569110090.359,38.094274,1,[38.094274]
13,1672569125320.03,45.921111,1,[45.921111]
14,1672569140488.824,50.186456,1,[50.186456]
