,time,master,worker
0,1672482966006.9177,6223.712,11100.696
1,1672482950972.1162,6207.352,11441.796
2,1672482935935.365,6168.416,11255.564
3,1672482920900.2905,6141.376,11460.016
4,1672482905877.9897,6217.752,11205.108
5,1672482890841.8955,6203.764,11480.924
6,1672482875806.0957,6191.048,11193.0
7,1672482860780.339,6178.596,11468.312
8,1672482845744.642,6221.924,11308.868
9,1672482830708.8923,6206.492,11491.572
10,1672482815681.0947,6185.288,11271.912
11,1672482800645.946,6168.82,11430.748
12,1672482785616.5994,6195.3,11669.684
13,1672482770581.86,6199.46,11563.248
14,1672482755556.2456,6116.412,11583.372
15,1672482740519.6885,6101.1,11467.604
