,time,observed
0,1672482740771.2156,1
1,1672482756012.0815,5
2,1672482771269.5159,5
3,1672482786525.986,1
4,1672482801774.431,1
5,1672482817015.5103,4
6,1672482832277.9233,4
7,1672482847502.8914,1
8,1672482862716.376,1
9,1672482877953.954,30
10,1672482893185.9373,4
11,1672482908509.6565,1
12,1672482923737.3745,1
13,1672482938971.6924,4
14,1672482954204.9763,4
