,time,avg,replicas,for pod
0,1672265122584.6885,39.988,1,[39.988]
1,1672265137762.0117,39.94,1,[39.94]
2,1672265152927.1772,38.88,1,[38.88]
3,1672265168108.5193,67.98,2,"[38.84, 29.14]"
4,1672265183274.9888,67.72800000000001,2,"[38.84, 28.888]"
5,1672265198474.936,98.36000000000001,3,"[38.904, 30.196, 29.26]"
6,1672265213651.35,104.16000000000001,3,"[39.484, 34.244, 30.432]"
7,1672265228826.9805,103.184,3,"[38.724, 34.876, 29.584]"
8,1672265243999.587,38.212,1,[38.212]
9,1672265259179.7627,38.916,1,[38.916]
10,1672265274346.965,38.664,1,[38.664]
11,1672265289523.3252,67.16,2,"[38.888, 28.272]"
12,1672265304695.4453,67.684,2,"[38.888, 28.796]"
13,1672265319868.5017,94.372,3,"[39.1, 29.076, 26.196]"
14,1672265335044.941,101.28,3,"[38.176, 28.632, 34.472]"
