,time,avg,replicas,for pod
0,1672788724921.2043,103.464,3,"[36.548, 28.804, 38.112]"
1,1672788740117.1494,104.83200000000001,3,"[36.84, 29.468, 38.524]"
2,1672788755292.84,105.108,3,"[37.244, 29.248, 38.616]"
3,1672788770463.6707,37.992,1,[37.992]
4,1672788785628.4287,38.696,1,[38.696]
5,1672788800800.3008,38.848,1,[38.848]
6,1672788815957.9424,67.708,2,"[29.168, 38.54]"
7,1672788831126.9426,67.036,2,"[28.496, 38.54]"
8,1672788846303.2686,68.88,2,"[28.94, 39.94]"
9,1672788861471.533,99.464,3,"[29.132, 32.532, 37.8]"
10,1672788876642.6035,102.04399999999998,3,"[28.616, 35.608, 37.82]"
11,1672788891824.8057,104.47999999999999,3,"[29.36, 36.256, 38.864]"
12,1672788907000.2861,104.252,3,"[29.468, 35.912, 38.872]"
13,1672788922185.8013,133.62,4,"[29.42, 36.308, 28.66, 39.232]"
14,1672788937354.1318,37.512,1,[37.512]
