,time,avg,replicas,for pod
0,1672536987910.825,118.96000000000001,4,"[31.52, 28.296, 28.36, 30.784]"
1,1672537003106.58,469.6119999999999,16,"[34.8, 34.172, 30.0, 28.612, 27.668, 33.432, 26.812, 28.432, 28.24, 28.12, 29.736, 28.5, 26.568, 25.676, 31.224, 27.62]"
2,1672537018293.371,313.99999999999994,10,"[35.38, 34.28, 34.384, 28.344, 28.42, 28.576, 34.304, 32.28, 30.096, 27.936]"
3,1672537033477.4905,32.288,1,[32.288]
4,1672537048641.661,32.112,1,[32.112]
5,1672537063820.826,32.872,1,[32.872]
6,1672537078985.2756,65.69200000000001,2,"[34.412, 31.28]"
7,1672537094165.5369,67.78,2,"[37.324, 30.456]"
8,1672537109354.6394,68.94399999999999,2,"[37.916, 31.028]"
9,1672537124535.698,69.304,2,"[38.596, 30.708]"
10,1672537139713.7478,94.708,3,"[38.436, 30.908, 25.364]"
11,1672537154887.4355,68.116,2,"[37.268, 30.848]"
12,1672537170080.608,30.948,1,[30.948]
13,1672537185250.7566,30.788,1,[30.788]
14,1672537200421.5046,30.856,1,[30.856]
