,time,observed
0,1672433192937.3445,2
1,1672433208123.5308,2
2,1672433223302.444,2
3,1672433238483.978,2
4,1672433253672.8362,2
5,1672433268848.8506,2
6,1672433284016.8997,2
7,1672433299191.5344,2
8,1672433314375.6277,2
9,1672433329579.9548,2
10,1672433344758.3274,2
11,1672433359933.221,2
12,1672433375115.0803,2
13,1672433390296.6235,2
14,1672433405478.8591,2
