,time,avg,replicas,for pod
0,1672643133884.4824,67.356,2,"[37.936, 29.42]"
1,1672643149056.4363,68.672,2,"[38.968, 29.704]"
2,1672643164228.8154,68.652,2,"[38.836, 29.816]"
3,1672643179400.0168,102.684,3,"[38.848, 29.604, 34.232]"
4,1672643194568.8662,103.624,3,"[38.708, 29.688, 35.228]"
5,1672643209738.9788,102.58,3,"[37.82, 29.576, 35.184]"
6,1672643224915.686,29.504,1,[29.504]
7,1672643240097.788,31.992,1,[31.992]
8,1672643255265.5703,31.248,1,[31.248]
9,1672643270474.9897,55.268,2,"[31.236, 24.032]"
10,1672643285647.6672,66.108,2,"[29.988, 36.12]"
11,1672643300816.7688,66.72,2,"[29.648, 37.072]"
12,1672643315989.1282,91.736,3,"[24.624, 29.912, 37.2]"
13,1672643331156.3594,100.77199999999999,3,"[34.024, 29.896, 36.852]"
14,1672643346329.3132,103.528,3,"[36.66, 29.9, 36.968]"
