,time,avg,replicas,for pod
0,1672300417508.9175,31.756,1,[31.756]
1,1672300432713.7273,31.1,1,[31.1]
2,1672300447911.6357,31.812,1,[31.812]
3,1672300463114.6868,60.736000000000004,2,"[28.676, 32.06]"
4,1672300478315.353,58.708,2,"[28.676, 30.032]"
5,1672300493515.1746,31.136,1,[31.136]
6,1672300508716.7717,32.672,1,[32.672]
7,1672300523923.6287,31.0,1,[31.0]
8,1672300539131.033,32.052,1,[32.052]
9,1672300554329.4658,63.763999999999996,2,"[33.076, 30.688]"
10,1672300569551.4856,31.648,1,[31.648]
11,1672300584786.9731,31.364,1,[31.364]
12,1672300599990.6438,33.604,1,[33.604]
13,1672300615197.375,31.836,1,[31.836]
14,1672300630400.5833,66.88,2,"[36.248, 30.632]"
