,time,observed
0,1672478347971.2205,5
1,1672478363222.4316,10
2,1672478378453.9397,16
3,1672478393709.2327,16
4,1672478408986.0789,1
5,1672478424249.8367,1
6,1672478439558.0112,5
7,1672478454835.9795,10
8,1672478470062.6663,1
9,1672478485325.2244,1
10,1672478500553.182,5
11,1672478515820.8228,10
12,1672478531102.195,1
13,1672478546330.0322,1
14,1672478561584.3367,5
