,time,master,worker
0,1672478573300.307,6179.004,11616.748
1,1672478558264.9524,6160.744,11440.332
2,1672478543232.3796,6144.504,11575.572
3,1672478528197.7092,6288.192,11539.02
4,1672478513164.9524,6165.036,11623.336
5,1672478498130.878,6168.1,11128.376
6,1672478483095.5884,6172.016,11543.808
7,1672478468061.1658,6311.664,11485.716
8,1672478453026.254,6185.872,11006.348
9,1672478437998.892,6171.276,11420.924
10,1672478422963.681,6156.412,11345.98
11,1672478407929.1394,6395.576,11816.988
12,1672478392904.7195,6360.956,11795.8
13,1672478377870.2737,6292.836,11651.78
14,1672478362834.467,6111.58,11672.108
15,1672478347800.6877,6176.016,11479.772
