,time,avg,replicas,for pod
0,1672189730729.3389,73.512549,2,"[49.979201, 23.533348]"
1,1672189745894.5784,66.721927,2,"[49.872324, 16.849603]"
2,1672189761116.0154,74.464258,2,"[49.818848, 24.64541]"
3,1672189776285.3115,158.920951,4,"[27.134875, 49.436684, 33.524655, 48.824737]"
4,1672189791445.3813,42.039772,1,[42.039772]
5,1672189806614.5034,37.585443,1,[37.585443]
6,1672189821765.962,50.031104,1,[50.031104]
7,1672189836942.6626,77.124975,2,"[27.29828, 49.826695]"
8,1672189852104.5596,129.66787399999998,4,"[24.477067, 36.909804, 45.340165, 22.940838]"
9,1672189867272.5332,177.74473500000002,6,"[46.941648, 13.040912, 32.550366, 49.660153, 23.888417, 11.663239]"
10,1672189882448.0725,175.357735,6,"[33.961458, 21.519577, 42.950361, 39.932055, 23.170549, 13.823735]"
11,1672189897611.8486,26.230857,1,[26.230857]
12,1672189912779.4304,49.507135,1,[49.507135]
13,1672189927977.554,50.074363,1,[50.074363]
14,1672189943202.1257,128.047279,4,"[49.644012, 16.660105, 46.03475, 15.708412]"
