,time,observed
0,1672475466381.7488,1
1,1672475481525.638,1
2,1672475496682.6953,1
3,1672475511840.003,5
4,1672475526998.1309,10
5,1672475542159.1555,1
6,1672475557323.9856,5
7,1672475572469.7004,10
8,1672475587619.4146,1
9,1672475602777.422,4
10,1672475617937.0215,8
11,1672475633214.389,1
12,1672475648382.3079,5
13,1672475663538.1545,10
14,1672475678710.722,1
