,time,avg,replicas,for pod
0,1672310501611.3347,66.208,2,"[27.88, 38.328]"
1,1672310516783.7874,68.164,2,"[29.836, 38.328]"
2,1672310531955.1294,123.29599999999999,4,"[28.152, 28.592, 38.54, 28.012]"
3,1672310547131.7595,180.412,6,"[28.124, 28.916, 28.8, 28.632, 37.42, 28.52]"
4,1672310562348.001,0.0,0,[]
5,1672310577519.7117,30.036,1,[30.036]
6,1672310592688.0806,86.04,3,"[28.852, 30.004, 27.184]"
7,1672310607854.31,148.156,5,"[31.784, 28.752, 29.116, 29.388, 29.116]"
8,1672310623030.0095,181.536,6,"[27.816, 31.784, 28.652, 29.084, 28.848, 35.352]"
9,1672310638194.6323,63.62,2,"[26.832, 36.788]"
10,1672310653367.7034,31.0,1,[31.0]
11,1672310668542.606,59.188,2,"[29.592, 29.596]"
12,1672310683718.8486,149.012,5,"[31.196, 29.504, 31.544, 26.652, 30.116]"
13,1672310698951.4297,158.316,5,"[35.608, 29.28, 35.6, 28.232, 29.596]"
14,1672310714128.5625,31.804,1,[31.804]
