,time,avg,replicas,for pod
0,1672721242541.689,118.245117,3,"[37.750385, 45.634129, 34.860603]"
1,1672721257769.842,44.342052,1,[44.342052]
2,1672721272945.7468,47.671212,1,[47.671212]
3,1672721288120.5564,50.378506,1,[50.378506]
4,1672721303284.703,68.714176,2,"[49.654993, 19.059183]"
5,1672721318458.751,68.064352,2,"[50.064474, 17.999878]"
6,1672721333619.7517,112.31421300000001,3,"[49.389124, 48.369067, 14.556022]"
7,1672721348810.1882,107.232389,3,"[46.616999, 50.382925, 10.232465]"
8,1672721363973.3076,97.51603399999999,3,"[48.293356, 29.525304, 19.697374]"
9,1672721379149.3508,152.246581,5,"[47.344534, 35.672166, 20.337503, 20.322163, 28.570215]"
10,1672721394360.545,38.456008,1,[38.456008]
11,1672721409553.9746,47.683776,1,[47.683776]
12,1672721424723.0437,49.420439,1,[49.420439]
13,1672721439887.4062,82.05242899999999,2,"[50.570857, 31.481572]"
14,1672721455089.9858,64.492802,2,"[49.852935, 14.639867]"
