,time,observed
0,1672583336687.2292,1
1,1672583351871.4172,1
2,1672583367072.1519,2
3,1672583382256.8132,6
4,1672583397441.1018,6
5,1672583412621.6775,1
6,1672583427817.7559,1
7,1672583442997.968,5
8,1672583458179.1492,5
9,1672583473355.8013,1
10,1672583488529.8186,1
11,1672583503715.647,5
12,1672583518926.37,5
13,1672583534101.5745,20
14,1672583549283.7131,1
