,time,master,worker
0,1672526166357.1174,210.963004,5624.185527
1,1672526151334.7104,137.762478,5534.61
2,1672526136305.3418,215.681497,6184.130897
3,1672526121270.7644,252.68689,5689.049381
4,1672526106236.453,211.351987,6181.037091
5,1672526091201.77,154.595979,5794.812901
6,1672526076167.8303,193.205918,5947.441107
7,1672526061134.5225,251.169705,5641.448133
8,1672526046103.923,179.730612,6018.798875
9,1672526031070.0645,139.433396,5559.635559
10,1672526016050.4006,200.958285,5976.714995
11,1672526001016.505,150.032092,6180.046313
12,1672525985981.9116,274.109313,5624.568543
13,1672525970956.7822,476.059573,6039.303439
14,1672525955922.5837,472.930876,5751.269296
15,1672525940901.3757,249.444092,6078.389897
