,time,master,worker
0,1672393081426.4434,6249.064,11446.564
1,1672393066394.1997,6226.728,11564.008
2,1672393051359.982,6216.968,11384.428
3,1672393036325.1047,6192.52,11484.576
4,1672393021291.0679,6252.316,11421.704
5,1672393006255.9778,6251.764,11505.38
6,1672392991228.6748,6192.152,11012.552
7,1672392976197.8127,6275.3,11624.72
8,1672392961166.0647,6240.06,11195.212
9,1672392946140.7456,6228.048,11554.564
10,1672392931105.4475,6179.748,10874.232
11,1672392916078.5942,6280.672,11428.44
12,1672392901049.8054,6248.812,10931.476
13,1672392886028.1138,6234.832,11416.264
14,1672392870999.2766,6183.984,10860.52
15,1672392855964.2344,6113.22,11360.68
