,time,observed
0,1671796274867.2917,3
1,1671796290025.1934,3
2,1671796305189.4077,3
3,1671796320358.6042,2
4,1671796335528.6064,2
5,1671796350697.6987,2
6,1671796365873.5415,2
7,1671796381043.9424,2
8,1671796396223.6106,2
9,1671796411387.5676,2
10,1671796426568.2502,2
11,1671796441739.57,2
12,1671796456907.9465,2
13,1671796472066.3333,2
14,1671796487239.0425,2
