,time,master,worker
0,1672482485401.814,423.132814,6085.003852
1,1672482470367.769,423.70659,5327.710525
2,1672482455332.462,695.675705,6354.444559
3,1672482440297.4922,490.893024,5466.678726
4,1672482425261.7969,378.91508,6110.251327
5,1672482410231.0435,453.747038,5475.883387
6,1672482395195.4707,908.196992,6069.79436
7,1672482380159.9028,492.652859,5868.662328
8,1672482365138.8503,323.273972,6598.646761
9,1672482350107.4766,488.536546,5453.983478
10,1672482335079.3647,332.062499,6426.242695
11,1672482320044.8508,812.213978,5738.001352
12,1672482305009.4849,514.338189,5530.155302
13,1672482289984.8687,493.294976,6270.247349
14,1672482274949.6335,480.336001,4852.042847
15,1672482259925.8035,568.038729,6019.510722
