,time,master,worker
0,1672482485401.814,6259.224,11617.008
1,1672482470367.769,6239.928,11285.764
2,1672482455332.462,6187.58,11475.468
3,1672482440297.4922,6365.12,11407.708
4,1672482425261.7969,6254.296,11555.236
5,1672482410231.0435,6233.78,11337.392
6,1672482395195.4707,6180.792,11471.82
7,1672482380159.9028,6386.764,11551.388
8,1672482365138.8503,6281.936,11626.404
9,1672482350107.4766,6262.352,11045.8
10,1672482335079.3647,6187.372,11546.872
11,1672482320044.8508,6174.12,11263.668
12,1672482305009.4849,6393.092,11211.26
13,1672482289984.8687,6312.852,11481.208
14,1672482274949.6335,6253.14,11169.092
15,1672482259925.8035,6214.604,11473.892
