,time,avg,replicas,for pod
0,1672482260125.168,50.636603,1,[50.636603]
1,1672482275350.3638,129.79646400000001,3,"[36.683035, 49.71789, 43.395539]"
2,1672482290576.0142,258.637256,7,"[47.772632, 35.527802, 30.059947, 23.745061, 41.384055, 47.979706, 32.168053]"
3,1672482305811.1956,94.206395,3,"[30.277536, 16.161353, 47.767506]"
4,1672482321045.8564,49.09523,1,[49.09523]
5,1672482336269.5205,76.234453,2,"[26.374331, 49.860122]"
6,1672482351492.0864,214.695363,6,"[6.603669, 43.589126, 42.989356, 49.804343, 23.690397, 48.018472]"
7,1672482366767.4958,214.74428999999998,10,"[9.8248, 43.953502, 17.437465, 19.819913, 29.573898, 10.661994, 13.809808, 10.613944, 48.30388, 10.745086]"
8,1672482382049.6577,64.369896,3,"[24.973713, 11.102679, 28.293504]"
9,1672482397283.2112,48.491893,1,[48.491893]
10,1672482412540.8635,84.82132899999999,2,"[38.565185, 46.256144]"
11,1672482427777.4297,191.370649,6,"[37.318411, 26.695967, 26.033904, 48.948509, 31.531987, 20.841871]"
12,1672482443000.042,61.006077000000005,2,"[47.575924, 13.430153]"
13,1672482458219.6714,47.802919,1,[47.802919]
14,1672482473486.686,91.929722,2,"[45.75469, 46.175032]"
