,time,avg,replicas,for pod
0,1673516061091.9778,70.1,2,"[30.252, 39.848]"
1,1673516076240.6768,70.732,2,"[30.968, 39.764]"
2,1673516091394.3164,70.80799999999999,2,"[31.104, 39.704]"
3,1673516106543.849,70.876,2,"[30.612, 40.264]"
4,1673516121695.0425,69.764,2,"[30.544, 39.22]"
5,1673516136839.3806,70.336,2,"[30.604, 39.732]"
6,1673516151991.8135,70.456,2,"[30.504, 39.952]"
7,1673516167140.9119,70.616,2,"[30.424, 40.192]"
8,1673516182289.4294,70.412,2,"[30.22, 40.192]"
9,1673516197434.984,70.412,2,"[30.756, 39.656]"
10,1673516212588.74,69.572,2,"[30.288, 39.284]"
11,1673516227741.0232,70.028,2,"[30.748, 39.28]"
12,1673516242904.6072,69.724,2,"[30.916, 38.808]"
13,1673516258055.141,70.628,2,"[30.58, 40.048]"
14,1673516273205.0823,71.364,2,"[30.708, 40.656]"
