,time,observed
0,1672477147294.8916,1
1,1672477162499.957,5
2,1672477177712.075,10
3,1672477192923.0703,18
4,1672477208149.0024,1
5,1672477223374.2537,1
6,1672477238607.4749,5
7,1672477253824.4727,10
8,1672477269017.3394,1
9,1672477284212.353,2
10,1672477299438.0244,1
11,1672477314666.5496,5
12,1672477329862.2612,10
13,1672477345115.0698,1
14,1672477360316.8748,1
