,time,avg,replicas,for pod
0,1672499284925.4038,28.636,1,[28.636]
1,1672499300088.7842,31.664,1,[31.664]
2,1672499315257.5566,31.312,1,[31.312]
3,1672499330422.245,30.28,1,[30.28]
4,1672499345593.1155,30.584,1,[30.584]
5,1672499360761.0586,63.876,2,"[33.412, 30.464]"
6,1672499375924.2146,66.036,2,"[36.972, 29.064]"
7,1672499391077.9377,66.80799999999999,2,"[37.528, 29.28]"
8,1672499406240.9617,67.544,2,"[37.388, 30.156]"
9,1672499421399.4863,99.756,3,"[38.132, 29.624, 32.0]"
10,1672499436562.2324,104.7,3,"[37.928, 29.828, 36.944]"
11,1672499451726.3486,104.83599999999998,3,"[38.152, 29.448, 37.236]"
12,1672499466886.0566,29.244,1,[29.244]
13,1672499482050.4512,31.112,1,[31.112]
14,1672499497204.9836,31.004,1,[31.004]
