,time,avg,replicas,for pod
0,1672034448593.2903,194.73868699999997,5,"[47.499995, 26.392707, 34.3475, 44.648179, 41.850306]"
1,1672034463807.2354,17.929803,1,[17.929803]
2,1672034478999.0798,48.071063,1,[48.071063]
3,1672034494189.2998,49.913961,1,[49.913961]
4,1672034509382.4285,50.189088,1,[50.189088]
5,1672034524572.1038,93.343964,2,"[46.413264, 46.9307]"
6,1672034539766.8416,73.04470599999999,2,"[23.196041, 49.848665]"
7,1672034554969.4866,81.723451,2,"[31.948994, 49.774457]"
8,1672034570154.8005,73.83171,2,"[23.877045, 49.954665]"
9,1672034585345.4663,81.406474,2,"[31.199917, 50.206557]"
10,1672034600544.3352,60.574203,2,"[10.632061, 49.942142]"
11,1672034615735.826,65.282848,2,"[15.515759, 49.767089]"
12,1672034630909.2063,87.398596,2,"[37.631507, 49.767089]"
13,1672034646102.6785,69.78512,2,"[23.310728, 46.474392]"
14,1672034661287.2864,68.092703,2,"[18.289852, 49.802851]"
