,time,avg,replicas,for pod
0,1672165240380.2112,34.524,1,[34.524]
1,1672165255563.0356,37.696,1,[37.696]
2,1672165270747.691,38.104,1,[38.104]
3,1672165285927.2737,67.884,2,"[38.064, 29.82]"
4,1672165301109.705,67.88,2,"[38.128, 29.752]"
5,1672165316291.9,98.924,3,"[37.86, 28.724, 32.34]"
6,1672165331468.3755,102.19200000000001,3,"[38.236, 29.74, 34.216]"
7,1672165346651.7659,103.244,3,"[38.236, 29.432, 35.576]"
8,1672165361830.2632,104.432,3,"[39.04, 29.308, 36.084]"
9,1672165377033.755,103.344,3,"[37.424, 29.672, 36.248]"
10,1672165392216.537,102.69999999999999,3,"[36.684, 28.832, 37.184]"
11,1672165407405.463,103.132,3,"[36.7, 29.1, 37.332]"
12,1672165422599.4966,105.128,3,"[37.38, 29.48, 38.268]"
13,1672165437787.7278,135.09199999999998,4,"[39.124, 29.216, 29.02, 37.732]"
14,1672165452994.026,133.22,4,"[37.368, 29.008, 29.296, 37.548]"
