,time,observed
0,1672475946537.6555,1
1,1672475961702.42,1
2,1672475976870.4094,1
3,1672475992037.6033,5
4,1672476007205.742,10
5,1672476022405.1123,1
6,1672476037580.073,5
7,1672476052741.9146,10
8,1672476067916.3777,1
9,1672476083088.2532,4
10,1672476098258.9868,8
11,1672476113434.7896,1
12,1672476128596.733,5
13,1672476143782.8206,10
14,1672476158960.023,1
