,time,avg,replicas,for pod
0,1672475946537.6555,2.309155,1,[2.309155]
1,1672475961702.42,27.783271,1,[27.783271]
2,1672475976870.4094,49.613621,1,[49.613621]
3,1672475992037.6033,126.520027,3,"[49.873643, 37.770832, 38.875552]"
4,1672476007205.742,20.137024,1,[20.137024]
5,1672476022405.1123,48.416516,1,[48.416516]
6,1672476037580.073,90.436175,2,"[49.851145, 40.58503]"
7,1672476052741.9146,17.51038,1,[17.51038]
8,1672476067916.3777,50.30057,1,[50.30057]
9,1672476083088.2532,87.21782400000001,2,"[40.075584, 47.14224]"
10,1672476098258.9868,33.757295,1,[33.757295]
11,1672476113434.7896,47.133974,1,[47.133974]
12,1672476128596.733,91.470208,2,"[43.875469, 47.594739]"
13,1672476143782.8206,30.685051,1,[30.685051]
14,1672476158960.023,49.552885,1,[49.552885]
