,time,master,worker
0,1672476171986.838,6156.236,11547.592
1,1672476156951.9397,6098.072,11404.82
2,1672476141917.793,6213.844,11671.48
3,1672476126886.606,6115.536,11476.932
4,1672476111854.111,6100.36,11524.16
5,1672476096818.1628,6157.252,11226.556
6,1672476081784.5771,6131.372,11540.98
7,1672476066760.0662,6092.032,11205.476
8,1672476051736.252,6187.024,11413.828
9,1672476036697.1292,6103.496,11338.556
10,1672476021661.7673,6083.592,10865.084
11,1672476006626.875,6202.384,11484.644
12,1672475991601.234,6140.844,11263.236
13,1672475976566.483,6081.836,11435.376
14,1672475961531.9243,6084.008,11256.224
15,1672475946493.9812,6021.136,11458.812
