,time,avg,replicas,for pod
0,1672256478804.2212,143.740121,5,"[28.050364, 49.043174, 27.762816, 17.190326, 21.693441]"
1,1672256493989.367,32.537159,1,[32.537159]
2,1672256509165.1982,44.991268,1,[44.991268]
3,1672256524346.1274,50.053787,1,[50.053787]
4,1672256539523.959,95.91686200000001,2,"[45.888455, 50.028407]"
5,1672256554779.3552,211.198662,6,"[29.709141, 23.792565, 44.209409, 30.04887, 48.770039, 34.668638]"
6,1672256570000.5366,161.299623,4,"[48.71064, 49.064308, 47.159329, 16.365346]"
7,1672256585205.6802,48.264706,1,[48.264706]
8,1672256600431.7139,88.97645800000001,2,"[47.376353, 41.600105]"
9,1672256615616.0654,238.84485900000004,6,"[35.730764, 25.664958, 47.682906, 46.964748, 47.955195, 34.846288]"
10,1672256630801.727,64.322281,2,"[49.07277, 15.249511]"
11,1672256646001.224,48.327914,1,[48.327914]
12,1672256661190.6619,77.588367,2,"[27.447418, 50.140949]"
13,1672256676393.5068,188.040596,6,"[46.753884, 19.773616, 45.173435, 15.962587, 30.69791, 29.679164]"
14,1672256691613.3271,33.343119,2,"[16.122471, 17.220648]"
