,time,master,worker
0,1672488685490.4995,6174.836,11527.268
1,1672488670462.9597,6175.78,11237.74
2,1672488655441.146,6175.604,11499.332
3,1672488640400.776,6174.184,11209.016
4,1672488625365.7205,6173.452,11482.908
5,1672488610338.1213,6172.068,11194.436
6,1672488595303.5466,6173.312,11496.812
7,1672488580269.2283,6173.66,11184.18
8,1672488565244.532,6174.06,11471.544
9,1672488550209.664,6197.68,11245.42
10,1672488535181.3726,6170.116,11541.292
11,1672488520151.6453,6169.732,11239.06
12,1672488505121.8267,6177.872,11529.636
13,1672488490086.6887,6171.904,11208.752
14,1672488475054.1113,6244.796,11480.344
15,1672488460016.435,6177.268,10997.428
