,time,master,worker
0,1673514125327.9775,6013.912,11258.14
1,1673514110294.1135,6019.548,11568.98
2,1673514095258.7485,6017.456,11248.428
3,1673514080223.835,6014.924,11528.716
4,1673514065194.0256,6011.548,11255.612
5,1673514050158.8708,6016.5,11527.532
6,1673514035123.963,6014.08,11263.764
7,1673514020089.4521,6014.464,10870.28
8,1673514005059.4124,6012.752,11234.624
9,1673513990030.3215,6015.568,11545.58
10,1673513975004.94,6020.804,11238.892
11,1673513959971.0923,6014.384,11550.332
12,1673513944935.4136,6013.604,11225.604
13,1673513929901.0085,6013.98,11427.064
14,1673513914865.37,6087.02,11233.136
15,1673513899839.2705,5952.772,11391.428
