,time,avg,replicas,for pod
0,1673513900042.535,70.254126,2,"[20.696439, 49.557687]"
1,1673513915192.613,66.961915,2,"[16.527065, 50.43485]"
2,1673513930337.9019,67.887652,2,"[18.331926, 49.555726]"
3,1673513945490.1582,76.882182,2,"[26.866066, 50.016116]"
4,1673513960643.9802,65.695352,2,"[15.879725, 49.815627]"
5,1673513975787.5918,71.757091,2,"[21.988897, 49.768194]"
6,1673513990940.6355,67.706496,2,"[17.922037, 49.784459]"
7,1673514006089.5168,76.06098300000001,2,"[26.582719, 49.478264]"
8,1673514021238.435,73.583769,2,"[23.470814, 50.112955]"
9,1673514036386.8132,76.859418,2,"[27.053846, 49.805572]"
10,1673514051527.7727,72.134497,2,"[21.976259, 50.158238]"
11,1673514066678.7393,73.565586,2,"[23.628572, 49.937014]"
12,1673514081819.4321,67.33255199999999,2,"[17.438203, 49.894349]"
13,1673514096965.1782,71.24357599999999,2,"[21.349227, 49.894349]"
14,1673514112113.962,68.469899,2,"[18.727283, 49.742616]"
