,time,avg,replicas,for pod
0,1671835658623.189,101.57600000000001,3,"[36.496, 28.648, 36.432]"
1,1671835673798.4922,130.548,4,"[36.496, 28.84, 37.516, 27.696]"
2,1671835689006.1057,182.316,6,"[26.364, 37.556, 24.892, 28.432, 36.612, 28.46]"
3,1671835704188.331,28.652,1,[28.652]
4,1671835719363.0957,30.648,1,[30.648]
5,1671835734535.378,57.344,2,"[28.148, 29.196]"
6,1671835749712.7073,115.92399999999999,4,"[25.768, 28.648, 29.276, 32.232]"
7,1671835764885.5754,129.26399999999998,4,"[35.336, 28.452, 29.936, 35.54]"
8,1671835780070.3386,157.476,5,"[28.132, 35.0, 28.348, 29.596, 36.4]"
9,1671835795243.7056,242.9,8,"[28.028, 28.216, 36.22, 28.264, 27.58, 29.168, 36.756, 28.668]"
10,1671835810409.805,130.272,4,"[36.22, 28.264, 29.572, 36.216]"
11,1671835825582.3381,29.484,1,[29.484]
12,1671835840750.0889,29.36,1,[29.36]
13,1671835855931.0525,29.132,1,[29.132]
14,1671835871107.6812,29.104,1,[29.104]
