,time,master,worker
0,1672489886046.3845,6170.4,11477.052
1,1672489871010.9119,6166.896,10904.456
2,1672489855976.427,6169.228,11448.532
3,1672489840935.6858,6167.0,10852.252
4,1672489825899.1729,6171.56,11442.912
5,1672489810865.1978,6169.324,10796.472
6,1672489795830.417,6188.508,11439.04
7,1672489780794.7983,6248.68,10887.976
8,1672489765772.879,6239.172,11484.36
9,1672489750749.2212,6229.724,11049.112
10,1672489735713.423,6211.988,11396.856
11,1672489720683.139,6183.928,11118.016
12,1672489705649.4443,6182.28,11413.036
13,1672489690626.6443,6180.264,11083.536
14,1672489675592.5933,6118.46,11344.732
15,1672489660558.8887,6185.688,11188.292
