,time,master,worker
0,1672296801237.5876,205.079724,4953.436693
1,1672296786206.0493,210.676536,6109.296831
2,1672296771170.6472,144.601564,4461.733089
3,1672296756149.749,185.54834,6140.601938
4,1672296741114.518,149.264424,5000.816321
5,1672296726079.139,215.215385,5992.940367
6,1672296711044.0693,203.822897,5625.968693
7,1672296696009.1963,249.32837,5951.972568
8,1672296680974.6387,173.288951,5659.807223
9,1672296665948.7693,248.384709,6118.253121
10,1672296650928.271,128.025539,5650.23056
11,1672296635901.0159,183.135414,6029.077626
12,1672296620865.359,170.281023,5947.916605
13,1672296605829.6733,431.848333,5706.162801
14,1672296590794.0808,207.389657,5888.284578
15,1672296575758.0854,213.971636,5584.278168
