,time,avg,replicas,for pod
0,1671649926454.0151,65.52,2,"[28.16, 37.36]"
1,1671649941617.1245,93.63999999999999,3,"[28.436, 37.288, 27.916]"
2,1671649956795.2295,30.16,1,[30.16]
3,1671649971994.2266,31.548,1,[31.548]
4,1671649987171.606,30.528,1,[30.528]
5,1671650002353.0298,32.116,1,[32.116]
6,1671650017519.8623,62.388,2,"[32.62, 29.768]"
7,1671650032686.4001,30.688,1,[30.688]
8,1671650047848.141,31.512,1,[31.512]
9,1671650063014.123,31.404,1,[31.404]
10,1671650078178.9014,31.632,1,[31.632]
11,1671650093342.5725,55.58,2,"[25.204, 30.376]"
12,1671650108514.4087,30.856,1,[30.856]
13,1671650123710.3293,32.08,1,[32.08]
14,1671650138878.2483,32.76,1,[32.76]
