,time,avg,replicas,for pod
0,1672487739889.5674,159.412,5,"[36.54, 37.248, 27.512, 27.748, 30.364]"
1,1672487755068.2546,30.252,1,[30.252]
2,1672487770262.7732,31.876,1,[31.876]
3,1672487785446.537,32.656,1,[32.656]
4,1672487800610.5303,32.372,1,[32.372]
5,1672487815788.8843,65.828,2,"[35.676, 30.152]"
6,1672487831022.8713,66.904,2,"[36.896, 30.008]"
7,1672487846206.6145,70.072,2,"[38.488, 31.584]"
8,1672487861384.34,67.968,2,"[37.732, 30.236]"
9,1672487876565.3936,98.624,3,"[29.576, 37.732, 31.316]"
10,1672487891741.7937,104.636,3,"[35.956, 38.144, 30.536]"
11,1672487906925.565,103.316,3,"[35.448, 38.14, 29.728]"
12,1672487922114.662,134.208,4,"[28.256, 37.36, 38.732, 29.86]"
13,1672487937287.6013,30.712,1,[30.712]
14,1672487952469.6333,31.82,1,[31.82]
