,time,avg,replicas,for pod
0,1672487739889.5674,163.655985,5,"[48.244796, 47.563475, 24.993335, 29.014919, 13.83946]"
1,1672487755068.2546,20.846635,1,[20.846635]
2,1672487770262.7732,47.463213,1,[47.463213]
3,1672487785446.537,50.197374,1,[50.197374]
4,1672487800610.5303,49.637791,1,[49.637791]
5,1672487815788.8843,76.899813,2,"[49.245344, 27.654469]"
6,1672487831022.8713,64.479015,2,"[50.065982, 14.413033]"
7,1672487846206.6145,69.18682,2,"[49.927419, 19.259401]"
8,1672487861384.34,68.21133499999999,2,"[49.627075, 18.58426]"
9,1672487876565.3936,105.513977,3,"[37.483071, 49.627075, 18.403831]"
10,1672487891741.7937,105.745813,3,"[43.009285, 42.943961, 19.792567]"
11,1672487906925.565,103.519958,3,"[33.212826, 49.841157, 20.465975]"
12,1672487922114.662,139.236224,4,"[25.729305, 44.647667, 48.370666, 20.488586]"
13,1672487937287.6013,18.272709,1,[18.272709]
14,1672487952469.6333,47.756729,1,[47.756729]
