,time,avg,replicas,for pod
0,1673453026303.7073,50.097865,1,[50.097865]
1,1673453041459.1216,50.402232,1,[50.402232]
2,1673453056612.5718,123.35139600000001,3,"[31.732642, 44.04865, 47.570104]"
3,1673453071770.763,100.59325999999999,3,"[17.826469, 34.4753, 48.291491]"
4,1673453086941.5051,127.64962,4,"[17.274623, 31.615069, 34.4753, 44.284628]"
5,1673453102098.9678,168.583649,5,"[40.103514, 21.76443, 18.224355, 40.884702, 47.606648]"
6,1673453117252.065,22.313501,1,[22.313501]
7,1673453132405.4636,47.395507,1,[47.395507]
8,1673453147562.4873,50.363676,1,[50.363676]
9,1673453162722.8289,81.90410700000001,2,"[33.213323, 48.690784]"
10,1673453177882.2625,72.037138,2,"[21.64732, 50.389818]"
11,1673453193039.7222,66.08908600000001,2,"[15.918715, 50.170371]"
12,1673453208184.0898,113.960269,3,"[18.413153, 46.179293, 49.367823]"
13,1673453223462.253,86.138335,3,"[10.762489, 25.408041, 49.967805]"
14,1673453238618.4487,143.332584,4,"[19.973589, 29.411696, 45.750439, 48.19686]"
