,time,avg,replicas,for pod
0,1673453026303.7073,31.376,1,[31.376]
1,1673453041459.1216,30.684,1,[30.684]
2,1673453056612.5718,90.02799999999999,3,"[30.204, 31.656, 28.168]"
3,1673453071770.763,102.076,3,"[30.544, 35.848, 35.684]"
4,1673453086941.5051,129.912,4,"[29.532, 28.016, 35.848, 36.516]"
5,1673453102098.9678,162.032,5,"[31.312, 29.228, 28.6, 35.932, 36.96]"
6,1673453117252.065,29.304,1,[29.304]
7,1673453132405.4636,31.632,1,[31.632]
8,1673453147562.4873,31.46,1,[31.46]
9,1673453162722.8289,65.22,2,"[29.996, 35.224]"
10,1673453177882.2625,66.212,2,"[30.152, 36.06]"
11,1673453193039.7222,66.792,2,"[29.48, 37.312]"
12,1673453208184.0898,99.73599999999999,3,"[30.1, 32.812, 36.824]"
13,1673453223462.253,102.73599999999999,3,"[30.732, 35.184, 36.82]"
14,1673453238618.4487,129.564,4,"[29.472, 26.62, 36.128, 37.344]"
