,time,avg,replicas,for pod
0,1673454947285.3882,38.424,1,[38.424]
1,1673454962450.159,38.192,1,[38.192]
2,1673454977648.4492,66.708,2,"[37.82, 28.888]"
3,1673454992810.0369,67.27199999999999,2,"[38.464, 28.808]"
4,1673455007960.767,96.924,3,"[39.072, 28.532, 29.32]"
5,1673455023144.648,101.76400000000001,3,"[37.136, 28.904, 35.724]"
6,1673455038315.0205,103.768,3,"[38.06, 28.536, 37.172]"
7,1673455053484.6353,161.824,5,"[27.98, 37.328, 28.596, 38.596, 29.324]"
8,1673455068669.3123,36.844,1,[36.844]
9,1673455083823.824,38.2,1,[38.2]
10,1673455098988.1365,38.028,1,[38.028]
11,1673455114154.0347,37.712,1,[37.712]
12,1673455129323.6152,67.472,2,"[29.188, 38.284]"
13,1673455144490.6206,66.712,2,"[28.076, 38.636]"
14,1673455159640.6167,124.212,4,"[28.648, 37.772, 29.284, 28.508]"
